LOCATION,X,Y,fe_exists
41ST AVE SW BETWEEN SW MORGAN ST AND SW HOLLY ST,-122.384464048199,47.543917718895905,1
33RD AVE W BETWEEN W RUFFNER ST AND W EMERSON ST,-122.399526969627,47.653154709511696,1
S NEVADA ST BETWEEN M L KING JR ER WAY S AND 31ST AVE S,-122.294723780364,47.5647557584834,1
46TH AVE S AND S KENYON W ST,-122.275309624042,47.531556522372895,1
26TH AVE W AND W MCGRAW ST,-122.390321418694,47.640010811711704,1
15TH AVE E AND E HOWE ST,-122.31360843608401,47.63594579257651,1
40TH AVE NE BETWEEN NE 77TH ST AND NE 80TH ST,-122.285289392383,47.6857585707631,1
5TH AVE S AND S DAWSON ST,-122.328384864485,47.555630810309715,1
32ND AVE S BETWEEN S HUDSON ST AND S DAWSON ST,-122.291551394707,47.55620373050471,1
SPRING ST AND SUMMIT AVE,-122.32357071838499,47.6109806802096,1
NE 68TH ST BETWEEN 15TH S AVE NE AND 16TH AVE NE,-122.311433003272,47.677595557861096,1
E CHERRY ST BETWEEN 27TH W AVE AND 27TH E AVE,-122.29770015088002,47.6079992635795,1
17TH AVE NW AND NW 100TH ST,-122.378493610303,47.701580935744495,1
NE 80TH ST BETWEEN 27TH AVE NE AND 28TH AVE NE,-122.29777847292499,47.6866756944297,1
25TH AVE S AND S HANFORD E ST,-122.300291445056,47.5750837846482,1
9 UPPER AVE W AND W BLAINE ST,-122.36893856758199,47.634741174835995,1
EARL AVE NW AND NW 65TH ST,-122.391836277478,47.675914844202396,1
8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,-122.341049653442,47.6238817942615,1
MARGINAL PL SW AND WEST MARGINAL WAY SW,-122.355484195079,47.569833192618105,1
OHIO AVE S BETWEEN S ALASKA ST AND S HUDSON ST,-122.33808910139999,47.5588669938286,1
RENTON AVE S BETWEEN S DAWSON N ST AND S DAWSON S ST,-122.286972132425,47.5552872603337,1
S MYRTLE ST BETWEEN EAST MARGINAL WAY S AND FLORA AVE S,-122.321722553142,47.539433168721295,1
35TH AVE SW BETWEEN SW 105TH ST AND SW 106TH ST,-122.375917001787,47.508618429913504,1
YAKIMA AVE S BETWEEN S NORMAN ST AND S JUDKINS ST,-122.294426101953,47.5927356864625,1
S WALDEN ST BETWEEN WETMORE AVE S AND GALE PL S,-122.29252555374501,47.573434671607295,1
33RD AVE S BETWEEN S DEARBORN ST AND S CHARLES ST,-122.290291494432,47.59518643963821,1
IAGO PL S AND S HOLDEN ST,-122.28204435858,47.5333586811851,1
21ST AVE SW AND SW ROXBURY ST,-122.360539926969,47.517361828910396,1
31ST AVE SW BETWEEN SW 103RD ST AND SW 104TH ST,-122.37162617107,47.5106316985155,1
37TH AVE SW BETWEEN SW CAMBRIDGE ST AND SW ROXBURY ST,-122.37951686177601,47.51839089010839,1
3RD AVE NW BETWEEN NW 47TH S ST AND NW 47TH N ST,-122.360792745846,47.6630532100092,1
MONTAVISTA PL W AND WEST VIEWMONT WAY W,-122.40706166920401,47.6384907249424,1
NE BROCKMAN PL BETWEEN 14TH PL NE AND 15TH N AVE NE,-122.313088322227,47.724445919989,1
NE 85TH ST BETWEEN 31ST AVE NE AND 32ND AVE NE,-122.294219917558,47.690223132442895,1
BARTLETT AVE NE BETWEEN NE 120TH ST AND NE 123RD ST,-122.283891209018,47.7164645747594,1
26TH AVE E BETWEEN E JOHN ST AND E THOMAS ST,-122.29856797688299,47.6207718697602,1
8TH AVE S BETWEEN S OTHELLO ST AND DEAD END 5,-122.322575274151,47.5361819605031,1
34TH AVE W AND W HOWE ST,-122.399941144665,47.635905215896905,1
10TH AVE E AND E GARFIELD ST,-122.31993999403,47.63304580886889,1
S AMERICUS ST AND S COLUMBIAN WAY,-122.30120805813,47.560429329951106,1
FAIRMOUNT AVE SW BETWEEN SW STEVENS ST AND SW HANFORD ST,-122.382126279655,47.576265605772285,1
30TH AVE NE BETWEEN NE BLAKELEY S ST AND NE 50TH ST,-122.295619631313,47.6647867620974,1
NE 109TH ST BETWEEN DEAD END AND ALTON AVE NE,-122.283151915099,47.7073855373106,1
28TH AVE NW AND NW 94TH ST,-122.393000682085,47.697514299085704,1
31ST AVE S BETWEEN S WASHINGTON ST AND S JACKSON ST,-122.292569250523,47.6000168798125,1
CORLISS AVE N BETWEEN DEAD END 2 AND N 86TH ST,-122.331065418483,47.6909644554774,1
38TH AVE E AND E MCGILVRA ST,-122.284527880567,47.64120665554629,1
SW MANNING ST BETWEEN 34TH AVE SW AND 35TH AVE SW,-122.375581931737,47.5711714267285,1
SW RAYMOND ST BETWEEN 31ST AVE SW AND 32ND AVE SW,-122.372881194247,47.54830433809261,1
NW 67TH ST BETWEEN 14TH AVE NW AND ALONZO AVE NW,-122.374608306892,47.677807030519396,1
20TH AVE NE BETWEEN NE 136TH ST AND NE 137TH ST,-122.307289952435,47.7279689631405,1
W MCGRAW PL BETWEEN 4TH AVE W AND 5TH AVE W,-122.363005720581,47.6407790298998,1
AIRPORT WAY S AND S NORFOLK ST,-122.28813826097601,47.5136530687387,1
29TH AVE SW BETWEEN SW RAYMOND ST AND SW GRAHAM ST,-122.37020386734501,47.5476308524607,1
S ANDOVER ST BETWEEN MAYNARD AVE S AND 7TH AVE S,-122.324715473607,47.5680589640193,1
13TH AVE NW BETWEEN NW 80TH ST AND NW 83RD ST,-122.37275722272699,47.6878164898884,1
25TH AVE SW AND SW CLOVERDALE ST,-122.364517053963,47.5264824278005,1
17TH AVE NW BETWEEN SHILSHOLE AVE NW AND NW BALLARD WAY,-122.37889368650801,47.66266301208511,1
GREENWOOD AVE N AND N 72ND S ST,-122.355308164106,47.680740485173594,1
E LYNN ST BETWEEN E HOWE ST AND 20TH AVE E,-122.306049153187,47.6395446449303,1
W BARRETT LN BETWEEN DEAD END AND 40TH AVE W,-122.408667473708,47.646805349782895,1
29TH AVE SW BETWEEN SW MORGAN ST AND HIGH POINT DR SW,-122.369025902171,47.544043061916106,1
S HOMER ST BETWEEN MAYNARD AVE S AND 7TH AVE S,-122.32467251913299,47.5522208861396,1
2ND AVE NW BETWEEN NW 107TH ST AND NW 110TH ST,-122.35947073552799,47.707829701936,1
SW BERNICE PL BETWEEN 38TH AVE SW AND DEAD END,-122.380036404755,47.5207253301003,1
4TH AVE N AND WARD ST,-122.348851118574,47.6279806566825,1
5TH AVE NW AND NW BRIGHT ST,-122.36293991362699,47.66001818086311,1
12TH AVE S AND DALLAS AVE S,-122.31755169962601,47.5282120600429,1
N 113TH PL BETWEEN CORLISS AVE N AND DEAD END,-122.33074402113199,47.710868477630605,1
10TH AVE NW BETWEEN NW 73RD ST AND NW 75TH ST,-122.36939016957899,47.6823470287117,1
SW HOLDEN ST BETWEEN 41ST AVE SW AND CALIFORNIA AVE SW,-122.385997385189,47.533642890636216,1
S HANFORD ST BETWEEN 33RD S AVE S AND 34TH AVE S,-122.29039780258101,47.5752155510493,1
47TH AVE NE BETWEEN NE 68TH ST AND NE 70TH E ST,-122.27798093780001,47.678501240059994,1
24TH AVE E AND E THOMAS ST,-122.301175570654,47.6219725278872,1
15TH AVE AND E SPRING ST,-122.312807414717,47.611547493366004,1
ALBION PL N BETWEEN N 36TH ST AND N 38TH ST,-122.34473405878,47.651641914973204,1
BEACON ER AVE S BETWEEN BEACON WR N AVE S AND CHEASTY BLVD S,-122.304970114929,47.561584875242794,1
32ND AVE NW AND NW 69TH ST,-122.398380285915,47.678716151629,1
DAYTON AVE N BETWEEN N 127TH ST AND N 130TH ST,-122.352905197676,47.72231777804979,1
NW NEPTUNE PL BETWEEN 24TH AVE NW AND NW BLUE RIDGE DR,-122.38859966021002,47.701067040322286,1
NE 135TH ST BETWEEN 25TH W AVE NE AND 25TH E AVE NE,-122.301694306903,47.7265567608177,1
11TH AVE W BETWEEN XW JESSE AVE W AND W EMERSON ST,-122.371536045195,47.653099477866405,1
39TH AVE E AND MCGILVRA WR BLVD E,-122.282354298969,47.6264986843585,1
11TH AVE AND E ALDER ST,-122.318105241756,47.604357817323596,1
S WILLOW ST BETWEEN FLORA AVE S AND ELLIS AVE S,-122.320462869928,47.54098686572821,1
FRANCIS AVE N AND N 44TH ST,-122.353323816267,47.6602194714225,1
6TH AV S - I5 NB RP AND WEST SEATTLE BR EB,-122.322926985453,47.5712861861389,1
80TH ST OFF RP AND CORLISS WAY N,-122.3294061933,47.68919069723911,1
EASTERN AVE N BETWEEN N PACIFIC ST AND N 38TH ST,-122.329087926215,47.6527926676752,1
29TH AVE BETWEEN E OLIVE ST AND E HOWELL ST,-122.294843723687,47.6170313222702,1
11TH AVE NW BETWEEN NW 62ND ST AND NW 63RD ST,-122.37137540044901,47.6741764721875,1
18TH AVE NW AND NW 65TH ST,-122.37997218267401,47.6759916486088,1
NE 77TH ST BETWEEN 37TH AVE NE AND 38TH AVE NE,-122.287901602248,47.684854848345786,1
25TH AVE S BETWEEN S JUNEAU ST AND S RAYMOND ST,-122.30009441187299,47.549326939637496,1
1ST AVE S AND S MICHIGAN N ST,-122.33458112902201,47.5443115396329,1
S FERDINAND ST BETWEEN 27TH AVE S AND CREST PL S,-122.297701311151,47.558482719635705,1
51ST AVE S BETWEEN S GRAHAM ST AND S MORGAN ST,-122.269892479792,47.5451788955714,1
EVERETT AVE E AND E BOSTON ST,-122.315211998097,47.6382643080336,1
S ATLANTIC ST OFF RP BETWEEN I5 NB ATLANTIC OFF RP AND EDGAR MARTINEZ DR S,-122.329277207522,47.591713350003005,1
WEST VIEWMONT WAY W BETWEEN W RAYE ST AND W ARMOUR ST,-122.409638900154,47.644107577388105,1
22ND WR AVE NE BETWEEN 22ND N AVE NE AND NE 54TH ST,-122.304435108621,47.66777532324921,1
HUNTER WR BLVD S BETWEEN MOUNT RAINIER DR S AND S HORTON ST,-122.285039824948,47.57450894801829,1
22ND AVE NE AND NE 125TH E ST,-122.305920049042,47.71935298757261,1
E SPRUCE ST BETWEEN 29TH AVE AND 30TH N AVE,-122.294321592186,47.6035510330258,1
EVANSTON AVE N AND N 50TH ST,-122.351461779105,47.6650158272814,1
E HIGHLAND DR BETWEEN 10TH AVE E AND FEDERAL AVE E,-122.31968407262899,47.6304894521854,1
56TH AVE NE BETWEEN NE 73RD ST AND 55TH PL NE,-122.267998785156,47.682279407071505,1
15TH AVE E AND E MERCER S ST,-122.31260681954299,47.6242493085414,1
NE 97TH ST BETWEEN SAND POINT WAY NE AND 48TH AVE NE,-122.277118145382,47.699335926220996,1
17TH AVE S BETWEEN S PEARL ST AND S DAWSON ST,-122.31051565732001,47.556163212223204,1
32ND AVE SW AND SW JUNEAU ST,-122.37365963016799,47.550129318033896,1
27TH AVE NE BETWEEN DEAD END 2 AND NE 88TH ST,-122.298785472118,47.692234581181495,1
SW THISTLE ST BETWEEN 31ST AVE SW AND 32ND AVE SW,-122.373261415664,47.528283833246796,1
58TH AVE NE BETWEEN NE 70TH ST AND NE 71ST ST,-122.265972078428,47.679717425156404,1
20TH AVE NE BETWEEN NE 130TH ST AND NE 133RD ST,-122.30727508705401,47.72388686659221,1
8TH AVE NE AND NE NORTHLAKE PL,-122.319801022492,47.65489195681721,1
22ND AVE S BETWEEN S LUCILE ST AND S ORCAS ST,-122.305133017395,47.5522269496031,1
1ST AV S OFF RP BETWEEN WEST SEATTLE BR WB AND 1ST AVE S,-122.33417581964301,47.57244006324739,1
GREENWOOD AVE N BETWEEN N 42ND ST AND N 43RD ST,-122.355460272143,47.658356485869206,1
18TH AVE E BETWEEN E JOHN ST AND E THOMAS ST,-122.308744983857,47.62007883250161,1
16TH AVE NE AND NE RAVENNA WB BV,-122.310760454377,47.670499528091604,1
31ST AVE SW AND SW MORGAN E ST,-122.370918233568,47.5442867924787,1
34TH AVE E BETWEEN E WARD ST AND E MADISON ST,-122.28817405156201,47.6281442478625,1
S HENDERSON ST BETWEEN CHIEF SEALTH TRL AND YUKON AVE S,-122.277302550821,47.523313952367495,1
NE 82ND ST BETWEEN LATONA S AVE NE AND 4TH AVE NE,-122.324984686471,47.688258269245004,1
59TH AVE S BETWEEN WATERS AVE S AND S ROXBURY ST,-122.259348151275,47.5171770903355,1
33RD AVE S AND S OREGON E ST,-122.29098095726299,47.5628294604846,1
12TH AVE NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,-122.31556692566299,47.656548836304395,1
LENORA PL N BETWEEN ROOSEVELT WAY N AND N 145TH ST,-122.343417790179,47.733572856622,1
18TH AVE E AND E MERCER ST,-122.308676078906,47.624425852538785,1
9TH AVE N BETWEEN MERCER SR ST AND MERCER NR ST,-122.33974101517401,47.6246141628405,1
NW 89TH ST BETWEEN 3RD AVE NW AND 6TH AVE NW,-122.362003555183,47.69352029624621,1
W COMSTOCK ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,-122.35725708079,47.630441462244605,1
N 74TH ST BETWEEN DAYTON AVE N AND FREMONT AVE N,-122.351236432942,47.6825587809524,1
25TH W AVE NW AND NW 85TH ST,-122.388784999862,47.6905746816624,1
49TH AVE SW BETWEEN SW STEVENS ST AND SW HANFORD ST,-122.394024184605,47.5765867563315,1
25TH AVE S BETWEEN E YESLER WAY AND S WASHINGTON ST,-122.299978007779,47.6012662279335,1
ASHWORTH AVE N BETWEEN WEST GREEN LAKE DR N AND N 78TH ST,-122.33909059883301,47.6853147386504,1
24TH AVE S BETWEEN S HOLGATE ST AND S PLUM ST,-122.301622695485,47.5859052109439,1
SPOKANE ST - ALASKAN RP BETWEEN SPOKANE ST - W SEA B RP AND ALASKAN WY VI NB ON RP,-122.34091758346399,47.5713954974514,0
AIRPORT WAY S BETWEEN S PLUM ST AND S HILL ST,-122.321393938097,47.5850669133736,1
18TH AVE E BETWEEN E LYNN ST AND E MCGRAW ST,-122.308981129382,47.6399207422212,1
DURLAND AVE NE AND NE 107TH ST,-122.278058021182,47.7072893473238,1
22ND AVE SW AND DELRIDGE WAY SW,-122.36119882144199,47.54368197499621,1
1ST AVE NW BETWEEN NW 65TH ST AND NW 67TH ST,-122.357435416871,47.6768900036417,1
MIDVALE AVE N BETWEEN N 96TH ST AND N 97TH ST,-122.343324562421,47.69907073721561,1
S ADAMS ST BETWEEN 46TH AVE S AND 47TH AVE S,-122.27513238088,47.565277730908,1
45TH AVE SW BETWEEN SW RAYMOND ST AND SW GRAHAM ST,-122.38995055755801,47.547624368735896,1
S BRADFORD ST BETWEEN 6TH AVE S AND MAYNARD AVE S,-122.326096445778,47.5689252353592,1
QUEEN ANNE DR BETWEEN WARREN AVE N AND 2ND AVE N,-122.354012364917,47.6419363810613,1
E COLUMBIA ST BETWEEN 27TH AVE AND M L KING JR WAY,-122.296898592873,47.6090082094136,1
BROOKLYN AVE NE BETWEEN NE 75TH ST AND NE 77TH ST,-122.31424140277201,47.68397711659921,1
NE 75TH ST BETWEEN 4TH AVE NE AND 5TH AVE NE,-122.32338475308501,47.683181830146395,1
4TH AVE N BETWEEN HOWE ST AND NEWTON ST,-122.349529453652,47.6361308633255,1
SAND POINT WAY NE BETWEEN BURKE GILMAN SAND POINT TRL AND INVERNESS DR NE,-122.267521776577,47.6903612968741,1
HARVARD AVE BETWEEN SENECA ST AND E UNION ST,-122.32208968412,47.6128613284993,1
SW GENESEE ST BETWEEN 19TH AVE SW AND 20TH AVE SW,-122.35851582026301,47.5647857473192,1
RENTON AVE S BETWEEN S 112TH PL AND S 116TH PL,-122.25027940677099,47.501600262449294,1
NW DOCK PL BETWEEN 17TH AVE NW AND RUSSELL AVE NW,-122.379029659968,47.665405426636106,1
SAND POINT ER WAY NE BETWEEN SAND POINT WAY NE AND NE 125TH ST,-122.284865738016,47.7189893489952,1
4TH AVE N BETWEEN CROCKETT ST AND BOSTON ST,-122.349509419986,47.6378312833959,1
NE 68TH ST BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,-122.31873756138901,47.6780258837295,1
32ND AVE NE AND NE 135TH ST,-122.29357089740401,47.7264867309901,1
25TH AVE NE BETWEEN NE 117TH ST AND NE 120TH ST,-122.30178850666901,47.7147848431855,1
N 120TH ST BETWEEN DENSMORE AVE N AND BURKE AVE N,-122.336430418135,47.715931871600105,1
E BLAINE ST BETWEEN 22ND AVE E AND E HOWE ST,-122.303874208983,47.63704624582631,1
3RD AVE NW AND NW 39TH ST,-122.36083823415701,47.6541446404023,1
26TH AVE E BETWEEN E WARD ST AND E HELEN ST,-122.298712352347,47.62777945609,1
DIAGONAL AVE S BETWEEN 2ND AVE S AND DEAD END 4,-122.332584457511,47.565569970239494,1
33RD AVE BETWEEN E PINE ST AND E OLIVE ST,-122.29027560901501,47.6158531051141,1
49TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,-122.274677984209,47.6621847072055,1
44TH AVE SW BETWEEN SUNSET AVE SW AND SW DONALD ST,-122.387279331448,47.5922036565391,1
LINDEN AVE N AND N 63RD ST,-122.348478169023,47.6745801050624,1
35TH AVE SW BETWEEN SW 114TH ST AND 37TH AVE SW,-122.376169902168,47.5005730227643,1
47TH AVE S BETWEEN S VICTOR ST AND CITY LIMITS,-122.27406266604099,47.5099585657183,1
42ND AVE S BETWEEN S DAKOTA S ST AND S ADAMS ST,-122.28075888737,47.5657348064182,1
RAVENNA AVE NE BETWEEN NE 62ND N ST AND NE 63RD ST,-122.30381228185699,47.6742736227761,1
MERIDIAN AVE N BETWEEN MCKINLEY PL N AND N 62ND ST,-122.333548666584,47.67341742783749,1
N 42ND ST BETWEEN GREENWOOD AVE N AND PHINNEY AVE N,-122.354959985125,47.657749974812795,1
SW 98TH ST BETWEEN 48TH AVE SW AND 49TH AVE SW,-122.394067022318,47.5150632221632,1
37TH PL S AND S HANFORD ST,-122.286627844283,47.5752391092606,1
31ST AVE S BETWEEN S GRAHAM ST AND CHIEF SEALTH TRL,-122.29258244501301,47.54538488764261,1
S FERDINAND ST BETWEEN 15TH AVE S AND 17TH AVE S,-122.31198849155399,47.5590419274421,1
6TH AVE NW AND NW 42ND W ST,-122.36398261038201,47.6577626317194,1
50TH AVE SW BETWEEN SW SPOKANE ST AND SW CHARLESTOWN ST,-122.39608947672,47.57120466897389,1
32ND AVE NE AND NE 104TH ST,-122.294110991709,47.703923211125094,1
11TH AVE NW AND NW 54TH ST,-122.370760669752,47.66788534600511,1
SW CLOVERDALE ST BETWEEN 9TH AVE SW AND 10TH AVE SW,-122.347382686744,47.526475486719505,1
S RAYMOND ST BETWEEN SHAFFER AVE S AND 30TH AVE S,-122.294207343617,47.5480371819994,1
S KENYON ST BETWEEN 5TH E AVE S AND 7TH AVE S,-122.32683374141199,47.53198331390779,1
31ST AVE S BETWEEN E YESLER WAY AND S WASHINGTON ST,-122.29253089936,47.6012551388692,1
50TH AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,-122.396228225014,47.562088048794,1
ROOSEVELT WAY NE BETWEEN NE 102ND ST AND NE 103RD ST,-122.31773138362101,47.7026483997939,1
FREMONT LN N BETWEEN N 38TH ST AND FREMONT WAY N,-122.349248533367,47.6530450377396,1
SW IDA ST BETWEEN 39TH AVE SW AND 41ST AVE SW,-122.383311225716,47.5343140553972,1
22ND AVE W AND W BARRETT ST,-122.384655937121,47.64658124756411,1
23RD AVE NW BETWEEN NW 86TH ST AND NW 87TH ST,-122.38521150725,47.6914610343591,1
S HOLGATE BR BETWEEN S HOLGATE ST AND BEACON AVE S,-122.321203531394,47.5860994034159,1
BOSTON ST BETWEEN 2ND AVE N AND 3RD AVE N,-122.35254791176399,47.638261499729005,1
25TH AVE E AND E ROY ST,-122.29984082921801,47.62517834378061,1
N 68TH ST BETWEEN LINDEN AVE N AND AURORA AVE N,-122.346388779985,47.6786855445153,1
15TH ER AVE NE BETWEEN NE 130TH PL AND NE 135TH ST,-122.312427134842,47.72594297346389,1
NE LAKE CITY WY ON RP BETWEEN I5 SB AND NE 75TH ST ON RP,-122.32148121600001,47.68058713574921,1
7TH AVE NW BETWEEN NW 130TH ST AND NW 132ND ST,-122.364999680239,47.724186877527195,1
E HOWE ST BETWEEN DEAD END 2 AND 10TH AVE E,-122.320346342468,47.63591153375189,1
W GARFIELD ST BETWEEN 5TH AVE W AND 6TH AVE W,-122.36436232424101,47.63352857066361,1
S HOLGATE ST BETWEEN 17TH AVE S AND 18TH AVE S,-122.31010247816401,47.586351085630504,1
S SPOKANE NR ST BETWEEN S SPOKANE ST AND S SPOKANE ST RP,-122.34381966634301,47.5715709709314,1
S JACKSON ST BETWEEN LAKE WASHINGTON BLVD S AND 35TH AVE S,-122.28817525138201,47.5991114129946,1
WEST MONTLAKE PL E BETWEEN E LOUISA ST AND 20TH AVE E,-122.30577288942601,47.64268526821589,1
E REPUBLICAN ST BETWEEN 31ST AVE E AND 32ND AVE E,-122.29152352430701,47.6236474306205,1
N 143RD ST BETWEEN LENORA PL N AND STONE AVE N,-122.34288816165001,47.732310510546796,1
10TH AVE W AND W HALLADAY ST,-122.370062897425,47.642015881281395,1
LATONA AVE NE AND NE 61ST ST,-122.32548446948401,47.672834137313785,1
LAKEVIEW LN NE BETWEEN NE 104TH WAY AND NE 105TH ST,-122.302289676639,47.704535270641,1
NE 94TH ST BETWEEN 23RD AVE NE AND 25TH AVE NE,-122.302860662307,47.6966396667311,1
CORLISS AVE N BETWEEN N 62ND ST AND N 63RD ST,-122.330875784931,47.6740448258001,1
PHINNEY AVE N AND N 145TH ST,-122.354258600317,47.7341301340837,1
SW HUDSON ST BETWEEN CALIFORNIA AVE SW AND LEWIS PL SW,-122.387773857957,47.5575065008608,1
8TH AVE NW BETWEEN NW 81ST ST AND NW 82ND ST,-122.365999189654,47.6880207290311,1
4TH AVE NW AND NW 60TH ST,-122.361860256364,47.672345370201704,1
8TH AVE W AND W HOWE ST,-122.367678604969,47.635954372317705,1
17TH AVE NE AND NE 98TH ST,-122.309550787452,47.7003207032893,1
N 58TH ST BETWEEN GREENWOOD AVE N AND PHINNEY AVE N,-122.354876787416,47.6711519127534,1
BOYLSTON AVE AND E HOWELL S ST,-122.32344610377599,47.6175544063296,1
SYLVAN WAY SW AND SW MORGAN W ST,-122.372534127507,47.5446530819631,1
8TH AVE NE AND NE 123RD ST,-122.320808291117,47.7176549786777,1
56TH AVE S AND S AVON ST,-122.26239735707199,47.501346585765496,1
N 54TH ST BETWEEN GREENWOOD AVE N AND PHINNEY AVE N,-122.354923006613,47.6677534557485,1
WEST SEATTLE BR WB BETWEEN 1ST AV S OFF RP AND 1ST AV S ON RP,-122.33418764394399,47.571578181437594,1
23RD AVE NE BETWEEN NE 102ND ST AND NE 103RD ST,-122.30427699722601,47.70254550927221,1
NE 55TH ST BETWEEN 8TH E AVE NE AND 9TH AVE NE,-122.318959696277,47.668587892120506,1
N 45TH ST BETWEEN EVANSTON W AVE N AND EVANSTON E AVE N,-122.35124613747601,47.661395895786114,1
12TH AVE NW BETWEEN NW 70TH E ST AND NW 73RD ST,-122.371495820444,47.680487957960395,1
NE 98TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,-122.31630187041,47.700370038173,1
61ST AVE S AND S RYAN ST,-122.257072647558,47.5097017518017,1
WEST MARGINAL TURN RD AND SW SPOKANE ST,-122.359352517206,47.571627312984894,1
LAKE CITY WAY NE AND NE 100TH ST,-122.30255201838101,47.7011716001783,1
25TH AVE E AND E LEE ST,-122.30030666371799,47.6312668163033,1
4TH AVE N AND HALLADAY ST,-122.34958071577199,47.6422660729456,1
WARREN AVE N BETWEEN MCGRAW ST AND SMITH ST,-122.35446897877002,47.64057186910979,1
23RD AVE W AND THORNDYKE AVE W,-122.38617824039301,47.6407848220263,1
24TH AVE AND E CHERRY ST,-122.301476602593,47.6080060732581,1
N 140TH ST BETWEEN SUNNYSIDE AVE N AND 1ST AVE NE,-122.329544580837,47.730453087306785,1
12TH AVE SW AND SW MYRTLE ST,-122.350411094405,47.5390903710664,1
GATEWOOD RD SW BETWEEN GLENRIDGE WAY SW AND 40TH AVE SW,-122.385237938715,47.5365425359419,1
9TH AVE NW BETWEEN NW 96TH ST AND NW 97TH ST,-122.36872806256099,47.6996989341299,1
50TH AVE S AND S ADAMS ST,-122.270734140465,47.565291699536,1
EAST GREEN LAKE WAY N BETWEEN WEST GREEN LAKE WAY N AND GREEN LAKE TURN RD,-122.33993998853,47.66959445262261,1
N 92ND ST BETWEEN FREMONT S AVE N AND LINDEN AVE N,-122.348624649348,47.6956464964344,1
36TH AVE W BETWEEN W THURMAN ST AND W ELMORE ST,-122.403587100837,47.6567668646825,1
EAST MARGINAL ER WAY S BETWEEN S SPOKANE NR ST AND S SPOKANE SR ST,-122.339461352335,47.5715168608372,1
29TH AVE SW AND HIGH POINT DR SW,-122.36885035643999,47.543528034937204,1
32ND AVE E AND E JOHN ST,-122.291217052833,47.6201548815238,1
S BRANDON ST BETWEEN 28TH AVE S AND 29TH AVE S,-122.29615323039499,47.553573086440295,1
14TH AVE SW BETWEEN SW BARTON ST AND SW CAMBRIDGE ST,-122.352851756484,47.52010131386599,1
WALNUT AVE SW AND SW MANNING ST,-122.38357997565001,47.571234754894,1
39TH AVE S BETWEEN S ROSE ST AND S THISTLE ST,-122.283666803578,47.5287722600744,1
NW 58TH ST BETWEEN 1ST AVE NW AND DEAD END,-122.358676729173,47.6709363496069,1
CORLISS AVE N BETWEEN N 86TH ST AND N 87TH ST,-122.331070684064,47.691453689015,1
WHITMAN AVE N AND N 36TH ST,-122.34599098809299,47.65075452508739,1
SR99 NB DEARBORN OFF RP BETWEEN WEST MARGINAL NB WAY S AND CITY LIMITS,-122.318260484899,47.52115838871581,1
S KENNY ST BETWEEN 42ND AVE S AND 44TH AVE S,-122.279468103439,47.54894100881471,1
SW ARROYO CT BETWEEN DEAD END AND SW ARROYO DR,-122.38328349396299,47.5041922380961,1
4TH AVE N BETWEEN MERCER ST AND ROY ST,-122.348873273757,47.6249961075645,1
14TH AVE S BETWEEN S WINTHROP ST AND S HANFORD ST,-122.314680886558,47.57553709604221,1
54TH AVE SW BETWEEN SW CHARLESTOWN ST AND SW ANDOVER ST,-122.401497951744,47.569449609004295,1
NW 112TH ST BETWEEN 2ND W AVE NW AND 3RD AVE NW,-122.36016471053301,47.710411651375,1
JUNEAU TER S AND S ORCAS ST,-122.28571860289101,47.5512238924327,1
HIGHLAND DR BETWEEN BIGELOW AVE N AND NOB HILL AVE N,-122.350653507236,47.6297525825515,1
31ST AVE SW BETWEEN SW BATAAN ST AND SW MORGAN E ST,-122.371169059499,47.544948219055,1
SW BRACE POINT DR BETWEEN SW WILDWOOD PL AND 45TH AVE SW,-122.38976140583999,47.5204084309587,1
55TH AVE S AND S FRONTENAC ST,-122.26458336603001,47.5394406158236,1
16TH AVE E BETWEEN E ALOHA ST AND E PROSPECT E ST,-122.31127485479901,47.627766190798205,1
45TH AVE S BETWEEN S KENYON ST AND S ROSE ST,-122.275874175318,47.5305506659665,1
2ND AVE S AND S AUSTIN ST,-122.331348042706,47.5348689388992,1
1ST AVE NW AND NW 107TH ST,-122.358128479912,47.70691553851921,1
M L KING JR ER WAY S AND S ANDOVER ST,-122.296786324132,47.5681226131487,1
39TH AVE S AND S GENESEE ST,-122.283881340988,47.56413113887779,1
BEACON ER AVE S BETWEEN 32ND AVE S AND S WEBSTER N ST,-122.291234717433,47.535728465335296,1
BAGLEY AVE N AND EAST GREEN LAKE DR N,-122.33158369773899,47.6826280139787,1
E SUPERIOR ST BETWEEN POWER AVE AND ERIE AVE,-122.28655289850201,47.6027688324508,1
S WINTHROP ST BETWEEN 15TH AVE S AND 16TH AVE S,-122.312721103302,47.575988703708894,1
NE 39TH ST BETWEEN 49TH E AVE NE AND 50TH AVE NE,-122.27393140529101,47.65708682337689,1
32ND AVE S BETWEEN S CHICAGO ST AND S KENYON ST,-122.29080082553301,47.5320419854984,1
